lead_id,name,email,phone_number,age,age_group,city,city_tier,family_background,occupation,income,credit_score,education_level,num_site_visits,avg_time_on_page,form_filled,whatsapp_reply_count,clicked_ad,bounced,referral_source,ip_geolocation_verified,device_type,campaign_id,crm_segment_tag,linkedin_profile_exists,news_sentiment_about_company,company_size,industry_type,lead_created_at,intent_score
5590933e-6d2b-403b-a3a0-50dc9b0fb544,Brett Ballard,michelle70@example.org,541-966-2585,59,51+,Chandigarh,2,Married with Kids,Unemployed,133990,525,Graduate,12,140.29,0,0,1,1,Referral,1,Desktop,CAMP002,B,1,0.82,<50,Real Estate,2025-07-12 19:52:38,35
870d537f-6033-4970-948f-9cc9492aa483,Michael Dominguez,oford@example.org,(511)557-1440,55,51+,Ahmedabad,2,Married with Kids,Student,729260,841,PhD,2,72.39,0,0,1,0,SEO,1,Tablet,CAMP003,B,1,0.14,200-1000,Finance,2025-06-14 22:07:18,45
23b75a7d-9c63-44b1-b5ae-b0b18a89c929,Corey Andrews,pamjimenez@example.com,(963)311-6089x7095,28,26-35,Nagpur,3,Married,Unemployed,644796,445,Postgrad,6,128.44,0,2,0,0,Email,0,Mobile,CAMP003,B,0,0.31,50-200,Education,2025-06-21 18:52:05,30
79f592d3-5000-48f0-a15e-4b6c9b7c4d8e,Roberta Patrick,holmesalexander@example.com,246-742-4060,56,51+,Delhi,1,Single,Self-Employed,209024,355,Undergrad,4,25.71,0,2,0,0,SEO,0,Mobile,CAMP003,A,1,0.97,200-1000,Finance,2025-07-09 14:23:22,20
02c464fa-1239-424a-8865-f2c6c443f455,Madeline Hubbard,riveracraig@example.com,001-383-841-0392x8292,47,36-50,Bangalore,1,Single,Unemployed,879726,669,Postgrad,2,118.0,1,2,0,1,Email,1,Tablet,CAMP003,B,0,0.98,<50,Real Estate,2025-07-10 16:10:49,30
5c918b18-a6cf-4962-ba05-ce75c560ca23,Karina Reed,bfischer@example.net,(642)982-3032,31,26-35,Delhi,1,Married with Kids,Self-Employed,215600,436,Postgrad,15,89.31,1,1,1,1,Referral,1,Tablet,CAMP001,C,1,-0.3,200-1000,Tech,2025-07-01 20:19:17,50
21850930-c2a1-41b8-848e-c7554c193aae,Steven Clark,annegarcia@example.org,+1-797-333-7780,46,36-50,Nagpur,3,Single,Unemployed,922812,523,Graduate,13,68.56,1,3,1,1,Paid Ad,0,Tablet,CAMP001,C,0,-0.59,<50,Real Estate,2025-07-05 07:12:34,40
afd9d3e2-573a-4de9-a864-ba792103fa3a,Samantha Ross,stewartbeverly@example.com,(311)929-3295x5972,21,18-25,Bangalore,1,Single,Student,189915,770,Postgrad,10,121.88,0,2,0,0,Referral,1,Mobile,CAMP001,C,0,0.17,<50,Healthcare,2025-06-14 18:37:06,40
385a6e24-f09b-4004-b181-557efc6314b2,Christy Mason,jacqueline68@example.net,001-597-566-8249x850,30,26-35,Delhi,1,Single,Freelancer,980147,441,Postgrad,7,9.33,0,4,1,0,Email,0,Desktop,CAMP003,B,1,-0.22,50-200,Real Estate,2025-07-05 19:17:53,55
f6a99bc6-fc9d-48d6-8e12-77651afc8bd1,Nicolas Lewis,dtran@example.com,(486)565-2434,30,26-35,Bangalore,1,Married with Kids,Self-Employed,531326,312,Undergrad,4,68.73,1,0,0,0,Referral,0,Desktop,CAMP002,C,1,-0.02,200-1000,Healthcare,2025-06-19 02:08:28,40
cbab4cd4-f021-4d61-8bc4-9a92838d18a6,Heidi Gregory,derekpowell@example.com,778-678-4860,53,51+,Indore,3,Single,Student,710400,585,Graduate,7,126.4,1,2,1,0,Paid Ad,1,Desktop,CAMP003,B,0,-0.53,50-200,Real Estate,2025-06-26 11:10:36,45
5e4eb58e-770e-44c0-9738-ec824f08a3d0,Samuel Pugh,zedwards@example.org,001-477-358-0918x19158,39,36-50,Chandigarh,2,Single,Unemployed,324586,440,PhD,9,139.49,0,0,0,1,Email,0,Desktop,CAMP002,B,0,0.28,<50,Real Estate,2025-06-25 08:09:19,10
ae113fa6-d06f-42a2-b2b6-7d3b4749c9b3,Samuel Green,dawsonzachary@example.com,338.727.5716x2846,38,36-50,Pune,2,Married,Student,171488,548,Graduate,13,40.53,0,5,1,1,SEO,1,Desktop,CAMP001,C,0,0.92,<50,Finance,2025-06-29 07:38:09,30
20560ef5-8690-4002-bce2-967d5f713174,Laura Diaz,cookmichael@example.com,(770)417-6939x15048,30,26-35,Nagpur,3,Married with Kids,Salaried,282184,430,Postgrad,15,118.21,0,0,1,1,Email,0,Desktop,CAMP001,A,1,-0.78,200-1000,Education,2025-06-23 21:44:40,35
dd4f05d9-a502-436d-9fcb-a765fd92df72,Kenneth Guerra,fshelton@example.net,465-570-6429x22012,47,36-50,Delhi,1,Married,Self-Employed,210153,433,PhD,12,23.08,1,4,0,0,Organic,0,Mobile,CAMP002,B,0,-0.24,50-200,Tech,2025-06-24 21:57:28,30
6f2a3b5b-3f94-43d5-bfcb-afb4bf6c052f,Andrew Turner,jill06@example.net,001-204-280-5106x633,58,51+,Bangalore,1,Married with Kids,Self-Employed,824775,707,Graduate,15,111.75,0,3,1,0,Paid Ad,0,Tablet,CAMP001,A,1,-0.43,<50,Tech,2025-06-16 14:20:38,60
3d04163e-a5b6-43d7-b10a-36bb992b609a,David Garcia,murphypatricia@example.net,+1-582-556-8131x50836,31,26-35,Bangalore,1,Married,Salaried,441797,426,Graduate,8,136.64,1,4,1,1,Email,1,Desktop,CAMP001,C,0,-0.61,<50,Education,2025-06-26 13:00:28,55
ee07158c-548a-4c54-9f84-24197b40cb47,Jennifer Moses,brian16@example.com,264-633-7607x47344,23,18-25,Ahmedabad,2,Single,Self-Employed,550204,799,Undergrad,7,108.39,0,2,1,1,Paid Ad,0,Mobile,CAMP001,B,1,0.7,200-1000,Finance,2025-07-12 23:46:51,45
c9b5225c-db81-4b42-be6e-d2a8b9c8fd3c,Tammy Bryant,destiny25@example.com,+1-278-202-1644,51,51+,Mumbai,1,Single,Student,328293,663,Graduate,9,130.84,1,5,0,1,Email,0,Mobile,CAMP002,B,0,0.97,<50,Real Estate,2025-07-05 05:37:21,45
f7450741-0ccf-46c4-87a5-382daa1f57a2,Tracie Parker,ccobb@example.org,230.590.8576,48,36-50,Pune,2,Married with Kids,Unemployed,637164,472,Postgrad,13,32.94,1,4,0,1,SEO,1,Tablet,CAMP002,B,1,-0.75,50-200,Education,2025-07-10 09:40:29,30
8161a724-8bdf-464a-b1d4-02d164b6c914,Roger Lawson,patrickbaker@example.com,922.297.7320x5815,28,26-35,Bangalore,1,Married,Self-Employed,388082,371,Undergrad,5,14.96,0,0,1,1,SEO,0,Mobile,CAMP001,A,1,-0.46,50-200,Real Estate,2025-07-07 15:50:46,15
f9e47fe5-0b2c-4da5-b15d-42545be66aab,Benjamin Cowan,josehorn@example.org,+1-844-538-2499x37042,45,36-50,Ahmedabad,2,Single,Self-Employed,102183,399,Undergrad,1,99.07,1,0,0,0,Organic,0,Mobile,CAMP003,C,1,-0.55,50-200,Tech,2025-06-23 22:20:58,30
cd9ac0e4-dc01-44b9-b1ed-9b3cea8c300b,Tabitha Stark,rachelmorgan@example.org,327-820-9370,23,18-25,Indore,3,Single,Unemployed,239681,842,Undergrad,2,128.68,0,2,0,0,Referral,0,Desktop,CAMP002,C,0,0.68,200-1000,Finance,2025-06-25 03:32:56,40
06c38f8f-a1e1-4b39-bf9f-778383e8a97d,Angela Nicholson,taylorcombs@example.com,779-925-1306,26,26-35,Nagpur,3,Married with Kids,Freelancer,219402,798,Postgrad,15,96.62,0,4,1,0,SEO,0,Mobile,CAMP001,C,1,0.45,200-1000,Tech,2025-06-30 02:58:09,65
453bed1d-9d44-4522-8ef0-8ce9accf548d,Melissa Long,johnsonfrederick@example.org,001-312-771-1838x852,42,36-50,Mumbai,1,Single,Unemployed,947341,683,Undergrad,5,84.42,0,5,1,1,Referral,1,Desktop,CAMP003,C,0,-0.08,50-200,Tech,2025-07-09 15:47:52,50
2c97e0ec-c210-4c33-b488-ad9be267a92c,Denise Wood,bconner@example.org,417-544-4016x54909,34,26-35,Rajkot,3,Married with Kids,Salaried,553925,847,PhD,9,43.82,1,1,1,0,Organic,1,Tablet,CAMP001,A,0,0.98,<50,Education,2025-07-12 21:17:48,40
0e596405-223f-40bb-9183-bcf8dca67878,Richard Reid,lisasanders@example.net,001-476-229-7050x45856,55,51+,Nagpur,3,Married,Student,452944,680,Postgrad,1,127.35,1,0,0,0,SEO,1,Mobile,CAMP002,B,1,-0.17,50-200,Healthcare,2025-06-24 13:32:39,30
a3e13316-8aec-43c5-84f3-aa8d014920f2,Dylan Cohen,andrea72@example.com,978.626.6752x32554,48,36-50,Pune,2,Married with Kids,Self-Employed,688841,555,Graduate,13,38.69,0,1,1,1,Referral,1,Desktop,CAMP003,A,1,0.38,200-1000,Education,2025-07-05 09:52:32,30
9cd10d19-03fc-49d1-95f9-301c4160180c,Derrick Bell,bakerstephanie@example.org,719-599-1386x74716,47,36-50,Chandigarh,2,Married,Unemployed,232829,465,Postgrad,11,54.28,0,5,1,0,Paid Ad,0,Desktop,CAMP003,A,0,-0.64,<50,Tech,2025-07-08 20:13:58,40
9a7dc7c5-55c2-4527-81ad-6de800d53cb6,Patrick Brown,michael73@example.com,001-971-380-1860,24,18-25,Rajkot,3,Single,Freelancer,817895,715,PhD,15,24.05,1,5,0,1,Paid Ad,0,Mobile,CAMP001,B,1,-0.6,50-200,Tech,2025-06-23 08:58:01,45
d77377e4-5671-4f97-8719-c220aae82999,Taylor Smith,dpatrick@example.org,(697)757-9622,25,18-25,Chandigarh,2,Married,Freelancer,974127,732,Postgrad,9,31.75,0,2,1,1,SEO,1,Mobile,CAMP002,A,1,0.51,<50,Real Estate,2025-06-30 21:07:48,35
3cd3e249-d8fa-47b9-8ca8-d694b3f9275d,Leah Murphy,christopher91@example.org,292.664.2686,27,26-35,Indore,3,Single,Self-Employed,653546,364,Undergrad,11,102.2,1,0,0,1,Organic,0,Desktop,CAMP003,C,1,-0.61,<50,Education,2025-06-19 12:13:50,20
9e5217a4-b9e3-4b3f-a393-4fa03aab3e68,Melanie Prince,ramirezkimberly@example.net,6955451565,35,26-35,Mumbai,1,Single,Salaried,626015,744,Graduate,1,46.77,1,1,1,1,SEO,1,Desktop,CAMP002,C,1,-0.43,1000+,Healthcare,2025-07-07 20:45:22,40
121ad00f-4880-4a69-b6ca-eb438e0ba093,Gabriel Dodson,piercesteven@example.net,(874)459-9902x70245,21,18-25,Indore,3,Married,Unemployed,741600,560,Postgrad,13,56.56,0,3,0,0,Organic,0,Desktop,CAMP003,A,1,-0.89,<50,Finance,2025-06-20 13:20:14,25
a6788947-9647-4194-965a-1072b2c4b4fd,Nicholas Trujillo,sarahowell@example.org,851-234-5180x76177,56,51+,Delhi,1,Single,Salaried,613305,315,PhD,14,30.04,0,1,1,1,Referral,0,Mobile,CAMP001,C,1,-0.77,200-1000,Education,2025-06-15 21:31:10,30
ebf3597f-577c-49e4-a3a3-4ec304fac04f,Calvin Thomas,lbaker@example.com,+1-786-849-2465x964,44,36-50,Rajkot,3,Single,Self-Employed,284592,517,Postgrad,1,136.76,0,1,1,1,Email,1,Tablet,CAMP001,A,1,-0.76,50-200,Healthcare,2025-06-15 06:47:57,40
ee5a8b67-51d9-45cc-91d5-9f8f01084468,Brian Stewart,williamsbrittany@example.com,(599)669-5782x9513,41,36-50,Ahmedabad,2,Single,Freelancer,347701,610,Graduate,11,56.05,0,5,1,1,Paid Ad,0,Desktop,CAMP003,C,0,-0.21,200-1000,Finance,2025-07-11 18:06:20,30
69f47d6b-15c3-4c00-8b09-6c66eade796f,Kimberly Gonzalez,walterwilliams@example.org,541-968-8588,25,18-25,Nagpur,3,Married,Student,488943,442,Undergrad,1,64.79,1,4,1,0,Paid Ad,1,Mobile,CAMP003,C,0,0.26,<50,Healthcare,2025-07-04 03:17:42,55
c433a1f8-6852-4c3a-8029-76493790a44d,Rodney Allen,jason72@example.org,001-331-510-7701x3910,40,36-50,Mumbai,1,Single,Salaried,579892,816,Undergrad,14,145.3,0,1,1,1,Referral,1,Mobile,CAMP003,B,1,-0.27,1000+,Tech,2025-06-25 07:08:33,50
24d19a4d-ae43-46fb-b4c5-44b3e97851db,Danielle Rice,samuel02@example.net,+1-238-224-5223x6869,35,26-35,Chandigarh,2,Married with Kids,Student,294033,314,Graduate,13,138.55,0,0,0,0,Referral,1,Desktop,CAMP001,C,0,-0.38,200-1000,Finance,2025-06-29 05:55:38,20
54f3a5c7-5ac1-4301-b763-292ee7888278,Curtis Mendoza,wayne96@example.net,001-830-256-8821,43,36-50,Delhi,1,Married,Freelancer,920318,534,PhD,7,78.35,0,3,1,1,Email,1,Desktop,CAMP002,A,0,0.86,<50,Finance,2025-07-08 23:17:24,40
49ae00f8-aa29-4eda-a230-2481191ba700,Michelle Poole MD,ortizkatie@example.net,(922)697-3736,45,36-50,Ahmedabad,2,Single,Student,542785,834,Postgrad,7,118.12,1,5,0,0,Organic,1,Mobile,CAMP003,B,1,-0.84,1000+,Real Estate,2025-06-24 08:33:25,65
62fa424b-6807-49fa-86e6-7415a4ad1587,Ashley Lopez,mitchellpowell@example.net,001-844-957-3444x213,30,26-35,Indore,3,Married with Kids,Self-Employed,391318,337,PhD,12,73.33,0,2,0,0,Referral,1,Tablet,CAMP001,B,0,0.5,<50,Tech,2025-06-19 00:26:52,30
1b5c492e-06aa-4d27-babd-7723ea80c5f2,Lori Bond,ycurry@example.net,9962839014,50,36-50,Nagpur,3,Single,Unemployed,665614,348,Undergrad,5,75.9,0,4,0,0,Paid Ad,1,Tablet,CAMP003,C,0,0.7,50-200,Tech,2025-07-03 00:20:45,30
3dcf0d03-82da-4410-88f9-ff8bb54ee41c,Colleen Williams,pennyscott@example.org,939-948-2466x78722,28,26-35,Rajkot,3,Married,Self-Employed,140248,544,Graduate,10,74.43,0,3,1,1,Paid Ad,0,Mobile,CAMP002,B,0,0.51,<50,Tech,2025-06-26 04:52:48,30
bb902863-33fd-4a34-8f0d-9ad21e8665cc,Isaac Drake,veronicajacobs@example.com,270.699.8109x29712,45,36-50,Indore,3,Single,Freelancer,596660,453,Undergrad,6,16.63,0,3,0,0,Organic,0,Tablet,CAMP002,C,0,-0.27,<50,Real Estate,2025-06-29 19:35:24,15
d438f583-d699-4961-9539-31d25b162dbf,Dr. Ian Mcdaniel DDS,jensenmary@example.com,625-532-8487x39847,31,26-35,Indore,3,Married,Self-Employed,364073,628,Graduate,9,51.26,1,5,1,0,Organic,0,Desktop,CAMP003,A,0,0.01,50-200,Tech,2025-07-08 22:52:57,50
49597f97-c33d-4265-a6ee-ff74e7fdeff1,Gregg Brown,ujohnson@example.net,592.888.1221x5527,35,26-35,Chandigarh,2,Married,Student,160834,798,Postgrad,12,22.88,0,4,1,0,Referral,0,Mobile,CAMP003,A,1,0.98,50-200,Healthcare,2025-06-18 02:12:01,65
542d9838-e505-4071-932f-8d8413188508,Linda Morgan,anna84@example.net,6854270458,59,51+,Delhi,1,Married,Salaried,848691,309,Postgrad,14,85.22,0,5,1,1,Paid Ad,1,Tablet,CAMP003,B,0,0.94,1000+,Education,2025-07-09 07:09:53,40
c3853133-3a53-4716-8493-28a469f0ed3d,Richard Lewis,shawn83@example.net,+1-899-204-8662x7177,50,36-50,Chandigarh,2,Single,Unemployed,662311,438,PhD,11,88.58,0,2,1,0,Paid Ad,0,Desktop,CAMP001,B,0,0.09,50-200,Finance,2025-06-24 15:57:28,35
682950d2-7d55-4623-9328-edf8889adc0d,Matthew Anderson,cchavez@example.net,576.714.6823,51,51+,Mumbai,1,Single,Freelancer,960096,478,Undergrad,13,96.05,1,5,0,1,Email,1,Desktop,CAMP001,B,1,-0.41,<50,Education,2025-06-14 02:43:18,55
4702e86c-2207-4891-bbd8-b73847b1a8cd,Carla Davenport,gwendolynjones@example.org,899-744-4952x93497,21,18-25,Bangalore,1,Single,Salaried,940081,765,Graduate,9,147.79,0,4,0,0,Paid Ad,1,Tablet,CAMP002,B,0,-0.09,50-200,Real Estate,2025-07-07 16:01:31,40
f91ace7a-d5b7-4e32-a71e-62a650b7f9a6,Ryan Hodges,jonathanbrown@example.net,(818)426-6568x07510,22,18-25,Chandigarh,2,Married with Kids,Freelancer,297436,315,Postgrad,7,29.07,0,4,1,1,Organic,0,Tablet,CAMP001,C,1,-0.61,1000+,Real Estate,2025-07-08 02:19:24,35
f0122e1c-75e9-4be5-9524-583bd3e1e99f,Jesus Gilbert,hilleric@example.org,(702)533-5236x23067,46,36-50,Pune,2,Single,Self-Employed,127621,501,PhD,10,64.74,1,5,0,0,Referral,1,Desktop,CAMP002,B,1,0.45,200-1000,Education,2025-06-30 08:50:13,65
4150d1a9-e775-40f6-b7a1-c26ea13cf311,Adam Bond,beckerbrittany@example.org,001-316-266-9695x76497,27,26-35,Chandigarh,2,Married with Kids,Self-Employed,808483,343,Postgrad,13,98.58,0,4,0,0,Paid Ad,1,Tablet,CAMP002,C,0,0.8,200-1000,Tech,2025-06-20 10:24:02,30
e3f41f28-a9af-414a-9fab-ec5c5a418e1b,James Anderson,jessica29@example.org,(259)645-5131,32,26-35,Pune,2,Married,Freelancer,262619,593,Undergrad,7,47.54,0,4,1,1,Organic,1,Desktop,CAMP001,B,1,-0.34,200-1000,Finance,2025-06-30 22:01:30,35
93c21645-2308-4c02-b5ba-24e17cdf2daf,Ronald Booth,contrerassheila@example.net,+1-866-912-1209,44,36-50,Nagpur,3,Married with Kids,Unemployed,705860,460,Postgrad,8,127.8,0,3,1,1,SEO,0,Tablet,CAMP001,A,0,-0.19,50-200,Healthcare,2025-07-03 06:59:07,30
3717c5cf-274a-4119-b704-633bd0945020,Michelle Harmon,brandon89@example.com,+1-877-347-7096x131,60,51+,Ahmedabad,2,Single,Freelancer,589469,654,Postgrad,4,92.02,0,2,1,0,SEO,0,Mobile,CAMP002,A,1,-0.11,200-1000,Tech,2025-07-09 14:04:01,45
c2ecbf33-28ac-4eb4-bf10-6881a9fcbbaf,James Oliver,michelle49@example.net,001-970-423-8653,56,51+,Pune,2,Single,Student,644051,336,PhD,13,14.37,1,2,1,0,Paid Ad,0,Tablet,CAMP003,C,0,-0.96,1000+,Education,2025-06-20 00:34:58,35
8e385046-e619-49d5-909c-f306dea0d7fe,Philip Daniels,arianachase@example.com,(898)965-8667,45,36-50,Rajkot,3,Married with Kids,Freelancer,526182,550,Undergrad,12,135.34,0,3,1,0,Paid Ad,0,Desktop,CAMP002,A,1,0.35,50-200,Education,2025-07-06 15:40:10,50
e0f760fc-9140-4c35-bd8d-196b4be425bc,George Dawson,wbeck@example.com,001-781-551-9613x243,31,26-35,Pune,2,Married,Unemployed,471182,434,Graduate,10,7.48,0,1,1,1,Email,0,Mobile,CAMP003,A,0,0.86,50-200,Finance,2025-06-30 06:14:26,20
acfa668c-0919-4da7-89ed-ae8cf4f79566,Donald Gibbs,keithfreeman@example.com,2975663025,37,36-50,Pune,2,Married,Student,998345,757,PhD,1,60.25,1,3,0,1,Organic,1,Desktop,CAMP003,A,0,0.11,1000+,Real Estate,2025-06-30 05:43:55,35
8924bfd3-bebe-468c-bb84-fe19e8f52904,Jason Ray,brownwhitney@example.org,578-632-2881x1826,31,26-35,Indore,3,Married,Student,833203,436,Graduate,3,145.17,1,4,0,0,Referral,1,Mobile,CAMP001,A,1,0.27,50-200,Tech,2025-06-22 15:30:21,60
9ee5131b-31c9-47a3-af1a-9c3fd618a0c5,Jason Salas,scottscott@example.com,691.981.1001x584,50,36-50,Pune,2,Single,Unemployed,365982,322,Graduate,14,134.08,1,0,1,1,SEO,0,Tablet,CAMP001,A,0,-0.16,50-200,Healthcare,2025-07-05 05:49:50,25
696ae564-e7ea-45d8-95fc-1e19cb43b019,Peter Sanders,cruznicole@example.net,586.418.1546x329,21,18-25,Delhi,1,Married with Kids,Unemployed,845800,615,Undergrad,9,14.16,0,1,0,0,Email,1,Tablet,CAMP001,C,1,0.49,<50,Finance,2025-06-29 12:30:57,25
f10f8950-ab63-4b19-9070-8ef084c8f38f,Kelly Wells,kjohnson@example.net,+1-583-574-5974x683,56,51+,Pune,2,Married with Kids,Student,865299,443,PhD,3,131.19,0,4,0,0,Organic,1,Desktop,CAMP001,A,1,0.39,50-200,Education,2025-07-01 14:18:17,40
aca8438b-c6cf-4c63-89be-8e6cdfca0023,Gregory Miller,nguyenmelissa@example.com,641.241.8911x7823,57,51+,Chandigarh,2,Married,Salaried,154542,458,Undergrad,12,39.18,0,4,0,0,Email,0,Mobile,CAMP003,B,0,-0.63,200-1000,Healthcare,2025-07-03 09:49:19,30
99e035e7-af28-4cf6-97ca-05a328d3b3e3,Daniel Humphrey,fmartinez@example.org,(336)239-8492x522,30,26-35,Rajkot,3,Married,Unemployed,546226,321,Graduate,12,54.04,0,1,1,1,Email,0,Desktop,CAMP001,A,0,0.47,<50,Healthcare,2025-06-27 12:29:47,20
882a2c77-73da-4d0d-8501-60f6bfa044f6,Christina Smith,sgibson@example.org,900-752-9707x7858,51,51+,Delhi,1,Married,Freelancer,400150,745,Undergrad,5,32.22,1,2,1,1,Organic,1,Desktop,CAMP001,A,1,0.55,1000+,Tech,2025-06-22 10:38:17,45
af1c75f6-6346-4bab-84be-8f6a3a149592,Sierra Powers,parkerseth@example.net,609.983.6892x09730,52,51+,Nagpur,3,Married,Student,566674,763,Undergrad,8,118.46,0,1,1,0,SEO,0,Desktop,CAMP001,B,0,-0.92,50-200,Healthcare,2025-07-01 16:53:30,40
5f6bd43a-4b19-424c-b555-de48419ab9a3,Alexandra Vincent,leslielove@example.org,532.474.7461x200,41,36-50,Mumbai,1,Married with Kids,Self-Employed,672921,774,Postgrad,14,40.97,0,5,1,0,Organic,1,Mobile,CAMP001,A,0,0.19,200-1000,Real Estate,2025-06-15 18:24:56,50
6933a46b-4ee1-4db1-802c-a4319a0da68c,Logan Brown,alyssajohnson@example.org,854-291-6425x673,38,36-50,Ahmedabad,2,Married,Student,533619,453,Graduate,1,110.85,0,5,1,1,SEO,0,Mobile,CAMP001,C,0,0.78,200-1000,Tech,2025-06-17 00:31:13,40
84bf60a3-c847-4aca-9fb6-6ffe308a77e4,Cynthia Hughes,susanortiz@example.net,5417500241,35,26-35,Nagpur,3,Married,Student,923905,809,Postgrad,13,116.08,1,4,1,0,Paid Ad,0,Tablet,CAMP002,C,1,-0.1,200-1000,Tech,2025-06-14 11:56:06,75
9cd4a50a-ae58-466c-a572-528856b9ee81,Kevin Faulkner,esmith@example.net,(962)573-0166,47,36-50,Chandigarh,2,Single,Self-Employed,283604,783,Postgrad,4,41.07,0,4,1,1,Email,0,Mobile,CAMP001,B,1,-0.63,200-1000,Healthcare,2025-07-08 02:32:05,55
ceb6241b-20cd-4fdb-a973-26aea8924729,Mario Johnson,marc84@example.org,884-604-7373x17603,40,36-50,Nagpur,3,Married with Kids,Self-Employed,519018,426,Graduate,14,44.54,0,4,1,1,Referral,1,Mobile,CAMP003,C,1,-0.73,50-200,Real Estate,2025-07-08 08:09:50,45
1bd8cf56-1ee4-4d86-9c79-f70dc95562ea,Alexandria Williams,hernandezbrittany@example.net,+1-323-756-0356x8255,29,26-35,Nagpur,3,Single,Unemployed,732423,559,Postgrad,10,33.03,1,1,0,1,SEO,0,Desktop,CAMP001,A,1,0.23,1000+,Education,2025-06-23 18:54:53,15
fa3aaaff-2ecb-4f5f-9fab-889298a69b07,Crystal Curry,hmolina@example.com,737-551-3721x013,37,36-50,Bangalore,1,Married with Kids,Unemployed,919699,566,PhD,5,134.5,0,0,1,0,Referral,1,Mobile,CAMP003,C,1,-0.83,1000+,Tech,2025-07-08 16:24:31,45
faaf77ce-dc8e-4b94-ad2b-ba41ad2dcccf,Rickey Conway,heather02@example.net,+1-208-642-9134x825,49,36-50,Pune,2,Married,Salaried,176398,582,PhD,6,94.07,1,0,0,1,Paid Ad,0,Desktop,CAMP003,A,0,-0.55,<50,Education,2025-06-14 13:00:44,10
5c23e6ce-be70-4ad5-af8d-77acb88403ca,Victoria Robertson,john60@example.org,+1-223-473-3310,39,36-50,Pune,2,Single,Freelancer,979113,446,Graduate,9,23.83,0,1,1,1,Email,1,Desktop,CAMP002,C,0,-0.05,200-1000,Healthcare,2025-06-30 13:40:01,20
bcda51d6-7fd1-4dce-8f44-2e99f897b695,Angie Ewing,dustin49@example.com,423.436.3495,47,36-50,Pune,2,Married with Kids,Salaried,430565,551,PhD,10,6.01,0,0,1,0,Organic,1,Tablet,CAMP002,A,1,0.9,<50,Tech,2025-06-22 22:16:31,25
9dc65bbb-44f9-499f-92d8-5da5d7d13cd6,Jennifer Mccoy,allison69@example.net,001-457-625-2942x669,30,26-35,Rajkot,3,Married,Student,570221,630,PhD,15,126.06,1,2,1,1,Referral,1,Mobile,CAMP003,A,0,0.27,1000+,Real Estate,2025-07-08 06:24:29,45
fd7a1945-ecf6-4119-85f0-8afb17a5ba75,Bobby Rios,cristianmiranda@example.com,+1-370-888-2037x820,55,51+,Mumbai,1,Single,Salaried,186596,457,Postgrad,1,147.95,0,1,1,1,Referral,0,Mobile,CAMP003,A,0,0.09,<50,Finance,2025-06-24 20:09:34,30
94324c3a-5f5a-4105-a4db-b88815ed77cd,Alicia Boyd,allisonkline@example.net,(563)666-3007x827,24,18-25,Delhi,1,Married with Kids,Freelancer,782106,797,Postgrad,14,5.67,1,1,1,1,SEO,0,Desktop,CAMP001,A,1,0.73,<50,Tech,2025-07-12 17:23:26,40
14186637-ad7a-463c-a7c1-6ae4fc1e9f2b,Christopher Smith,dgarcia@example.com,432-681-3088x0727,56,51+,Pune,2,Married with Kids,Unemployed,647308,836,Graduate,12,92.87,1,0,0,0,Referral,0,Tablet,CAMP001,A,1,0.91,<50,Healthcare,2025-07-05 02:06:42,50
290414c2-5311-4c65-92fe-947a32fc1bfc,Jeffrey Gonzales,xgarcia@example.com,001-717-486-6337,42,36-50,Bangalore,1,Married with Kids,Student,571729,483,PhD,9,141.2,1,3,1,1,Paid Ad,0,Tablet,CAMP001,A,1,0.95,50-200,Tech,2025-06-16 04:48:39,50
32e199c4-4407-407f-a2ad-9c78ddb8781b,David Zimmerman,jessicadurham@example.com,249.678.0862x38785,52,51+,Ahmedabad,2,Married with Kids,Salaried,905479,359,Postgrad,1,134.58,1,2,0,0,Organic,0,Mobile,CAMP001,C,1,0.58,1000+,Real Estate,2025-07-04 21:13:45,40
7e4531d3-e0cd-49fe-8c20-1367812c5ef8,Amanda Gutierrez,eallen@example.net,316-360-9088x3941,26,26-35,Mumbai,1,Married,Freelancer,478795,731,PhD,2,134.03,1,4,1,1,Referral,1,Mobile,CAMP003,A,0,-0.01,50-200,Education,2025-07-01 23:40:01,65
5382f722-2719-4231-b5b5-0d60ccff512c,Amanda Nelson,barbaragreen@example.org,637-204-0842x6780,38,36-50,Delhi,1,Married with Kids,Self-Employed,518608,723,Undergrad,5,54.57,0,1,0,0,Organic,0,Desktop,CAMP003,C,0,-0.86,1000+,Real Estate,2025-06-26 06:03:17,15
250a89f4-0b57-4031-9941-46d8a6bddd2b,Valerie Wong,njones@example.org,001-273-814-4736,53,51+,Nagpur,3,Single,Freelancer,526166,538,Graduate,15,8.02,1,1,1,1,Referral,1,Tablet,CAMP002,B,1,0.33,<50,Real Estate,2025-06-28 09:43:13,40
2dc40d7f-8985-4d6f-b8c5-cece2fc7ea8f,Kathy Deleon,hawkinsanthony@example.com,001-753-564-4816x393,51,51+,Bangalore,1,Single,Salaried,798044,693,Graduate,1,75.58,1,2,1,1,Email,0,Desktop,CAMP003,A,0,0.27,200-1000,Real Estate,2025-06-17 10:23:08,45
